Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	Temp																																			
060414	1730	5.2	0.5	4.9	0.5	3.8	0.6	74.9	83.6	24.4	 																																		
060414	1740	5.4	0.5	4.8	0.6	3.6	0.8	71.0	81.2	24.5	 																																		
060414	1750	5.0	0.7	4.5	0.7	3.5	0.7	73.9	82.9	24.6	 																																		
060414	1800	4.6	0.6	4.1	0.6	2.9	0.7	72.6	82.1	24.6	 																																		
060414	1810	4.5	0.7	4.0	0.6	2.9	0.7	78.0	89.3	24.7	 																																		
060414	1820	3.5	0.6	3.1	0.6	1.9	0.8	75.2	83.8	24.8	 																																		
060414	1830	1.7	0.8	1.2	0.7	0.5	0.4	48.4	57.2	24.8	 																																		
060414	1840	3.7	0.8	3.1	0.7	1.7	0.7	41.9	50.9	24.8	 																																		
060414	1850	5.9	0.8	5.4	0.8	4.0	0.9	65.8	76.0	24.8	 																																		
060414	1900	5.6	0.6	5.1	0.7	3.6	0.8	71.0	81.1	24.8	 																																		
060414	1910	4.5	1.0	3.9	1.0	2.6	1.2	58.6	66.9	24.8	 																																		
060414	1920	3.7	0.8	3.0	0.8	1.7	0.9	47.8	57.2	24.7	 																																		
060414	1930	4.9	0.9	4.4	1.0	3.2	1.1	66.5	75.8	24.7	 																																		
060414	1940	6.5	0.7	5.9	0.6	4.5	0.8	72.1	82.1	24.7	 																																		
060414	1950	6.5	0.8	5.9	0.8	4.6	0.8	71.3	82.1	24.7	 																																		
060414	2000	6.1	0.6	5.3	0.7	4.2	0.7	75.8	86.7	24.7	 																																		
060414	2010	6.8	0.8	6.2	0.7	4.9	0.7	79.6	90.2	24.7	 																																		
060414	2020	6.9	0.9	6.3	0.9	5.2	0.8	78.3	89.4	24.8	 																																		
060414	2030	7.6	0.9	6.8	1.0	5.5	0.9	79.6	91.5	24.8	 																																		
060414	2040	6.9	1.2	6.1	1.0	4.6	1.0	87.9	98.7	24.8	 																																		
060414	2050	5.9	0.8	5.3	0.7	4.1	1.0	84.0	96.2	24.8	 																																		
060414	2100	6.9	0.9	6.3	0.9	4.9	0.9	72.2	82.4	24.7	 																																		
060414	2110	4.6	1.1	3.9	1.1	2.3	1.3	72.7	82.1	24.6	 																																		
060414	2120	6.0	1.1	5.4	1.0	4.1	0.9	65.9	76.8	24.5	 																																		
060414	2130	7.2	0.7	6.7	0.8	5.1	0.8	68.8	79.8	24.4	 																																		
060414	2140	7.1	0.6	6.4	0.7	4.7	0.8	69.9	81.3	24.4	 																																		
060414	2150	5.6	0.8	4.9	0.8	3.4	1.0	67.9	80.2	24.4	 																																		
060414	2200	5.2	0.7	4.6	0.8	3.1	0.7	70.7	81.6	24.4	 																																		
060414	2210	5.0	0.8	4.2	0.7	2.8	0.8	69.7	81.2	24.4	 																																		
060414	2220	4.0	0.6	3.3	0.7	2.0	0.8	79.5	89.9	24.4	 																																		
060414	2230	2.8	0.6	2.2	0.8	0.9	0.7	86.7	95.8	24.4	 																																		
060414	2240	2.5	0.6	2.1	0.5	0.5	0.4	113.4	128.7	24.4	 																																		
060414	2250	3.3	0.5	2.7	0.5	0.7	0.5	120.2	133.1	24.4	 																																		
060414	2300	4.8	0.7	4.2	0.6	3.2	0.9	90.6	100.5	24.4	 																																		
060414	2310	4.4	0.5	3.5	0.6	2.3	1.0	90.5	102.2	24.4	 																																		
060414	2320	3.8	0.5	3.0	0.7	1.4	0.8	92.4	105.5	24.4	 																																		
060414	2330	3.7	1.0	3.3	0.8	2.2	1.0	87.1	100.2	24.4	 																																		
060414	2340	5.5	0.6	4.8	0.5	3.6	0.6	83.1	93.6	24.4	 																																		
060414	2350	5.3	0.5	4.8	0.4	3.6	0.6	91.7	104.4	24.4	 																																		
060514	0000	5.5	0.6	4.9	0.6	3.6	0.7	88.5	99.4	24.4	 																																		
060514	0010	5.7	0.6	5.2	0.6	3.9	0.8	90.5	101.2	24.4	 																																		
060514	0020	5.3	0.7	4.5	0.8	3.2	0.9	87.7	97.7	24.4	 																																		
060514	0030	4.4	0.6	3.8	0.6	2.3	0.8	85.4	94.3	24.4	 																																		
060514	0040	4.5	0.7	4.1	0.7	2.8	1.0	78.1	87.4	24.4	 																																		
060514	0050	5.0	0.7	4.4	0.6	3.2	0.8	78.7	89.8	24.4	 																																		
060514	0100	4.5	0.8	3.9	0.6	2.7	0.7	79.1	90.5	24.4	 																																		
060514	0110	4.4	0.6	3.8	0.6	2.6	0.8	74.9	86.9	24.4	 																																		
060514	0120	4.2	0.6	3.7	0.5	2.3	0.9	71.4	82.0	24.5	 																																		
060514	0130	4.5	0.7	4.2	0.6	3.0	0.6	70.1	80.7	24.5	 																																		
060514	0140	4.6	0.6	4.1	0.5	2.7	0.7	65.3	75.5	24.4	 																																		
060514	0150	4.9	0.7	4.4	0.6	2.9	0.8	62.7	73.0	24.4	 																																		
060514	0200	4.9	0.6	4.5	0.5	3.1	0.8	63.0	73.7	24.4	 																																		
060514	0210	4.8	0.7	4.3	0.6	2.8	0.8	63.5	73.5	24.4	 																																		
060514	0220	4.6	0.6	4.1	0.5	2.7	0.8	64.4	75.8	24.4	 																																		
060514	0230	4.1	0.6	3.8	0.6	2.4	0.8	58.1	67.2	24.4	 																																		
060514	0240	4.0	0.5	3.5	0.5	2.1	0.7	65.2	76.2	24.4	 																																		
060514	0250	4.5	0.6	4.1	0.5	2.6	0.7	65.4	76.4	24.4	 																																		
060514	0300	4.3	0.6	3.8	0.5	2.4	0.7	66.5	77.4	24.4	 																																		
060514	0310	4.5	0.6	4.1	0.6	2.4	0.8	64.6	74.4	24.4	 																																		
060514	0320	4.6	0.7	4.1	0.6	2.6	1.0	67.8	79.9	24.4	 																																		
060514	0330	4.0	0.5	3.6	0.6	2.1	0.9	71.4	82.5	24.4	 																																		
060514	0340	4.0	0.6	3.6	0.5	1.9	0.8	69.4	78.8	24.4	 																																		
060514	0350	3.3	0.8	3.1	0.7	1.4	0.8	70.9	79.1	24.5	 																																		
060514	0400	3.5	0.5	3.1	0.5	1.5	0.7	73.6	85.2	24.5	 																																		
060514	0410	3.4	0.4	3.2	0.5	1.7	0.7	73.4	83.4	24.5	 																																		
060514	0420	2.5	0.5	2.5	0.5	0.9	0.7	79.1	93.9	24.6	 																																		
060514	0430	2.4	0.4	2.3	0.4	0.7	0.6	85.0	96.3	24.6	 																																		
060514	0440	1.5	0.8	1.4	0.9	0.6	0.6	89.0	98.0	24.6	 																																		
060514	0450	1.5	0.8	1.3	0.7	0.3	0.0	101.6	107.9	24.7	 																																		
060514	0500	2.2	0.4	2.0	0.5	0.4	0.2	108.5	116.1	24.7	 																																		
060514	0510	2.4	0.3	2.1	0.4	0.3	0.1	111.4	125.3	24.8	 																																		
060514	0520	2.4	0.5	2.0	0.5	0.4	0.2	113.4	126.5	24.9	 																																		
060514	0530	1.7	0.5	1.3	0.7	0.3	0.0	107.9	121.6	25.0	 																																		
060514	0540	2.0	0.8	1.8	0.8	0.7	0.4	99.8	110.6	25.0	 																																		
060514	0550	2.9	0.4	2.6	0.4	0.9	0.7	101.5	112.8	25.0	 																																		
060514	0600	2.6	0.3	2.2	0.4	0.4	0.3	105.9	115.0	25.2	 																																		
060514	0610	3.3	0.4	3.0	0.4	1.1	0.7	102.5	115.2	25.3	 																																		
060514	0620	3.2	0.3	2.9	0.4	0.7	0.5	104.5	116.6	25.4	 																																		
060514	0630	3.4	0.6	2.8	0.7	0.6	0.5	114.2	125.5	25.6	 																																		
060514	0640	3.8	0.4	3.3	0.5	1.1	0.8	114.2	126.2	25.7	 																																		
060514	0650	3.2	0.5	2.7	0.6	0.9	0.7	113.4	123.1	25.9	 																																		
060514	0700	3.6	0.5	3.3	0.6	1.0	0.7	122.1	133.9	26.1	 																																		
060514	0710	3.4	0.5	3.1	0.5	0.8	0.7	118.9	133.6	26.2	 																																		
060514	0720	3.3	0.4	2.5	0.7	0.7	0.6	116.6	128.3	26.5	 																																		
060514	0730	2.8	0.5	2.3	0.6	0.8	0.7	111.5	123.4	26.6	 																																		
060514	0740	3.1	0.4	2.8	0.4	0.6	0.5	118.5	130.0	26.6	 																																		
060514	0750	2.8	0.3	2.6	0.5	0.4	0.3	116.8	127.5	26.6	 																																		
060514	0800	2.5	0.4	2.4	0.5	0.5	0.3	126.4	139.7	26.8	 																																		
060514	0810	2.5	0.4	2.5	0.4	0.5	0.4	126.8	143.4	27.0	 																																		
060514	0820	2.7	0.3	2.7	0.3	0.7	0.6	120.0	131.2	27.1	 																																		
060514	0830	2.3	0.3	1.9	0.4	0.4	0.2	116.3	126.7	27.2	 																																		
060514	0840	2.1	0.4	2.1	0.3	0.5	0.4	139.8	150.7	27.1	 																																		
060514	0850	2.4	0.3	2.4	0.3	0.5	0.4	139.7	151.0	27.1	 																																		
060514	0900	2.7	0.3	2.5	0.3	0.5	0.3	132.3	139.5	27.2	 																																		
060514	0910	2.2	0.3	2.0	0.4	0.4	0.3	132.3	139.7	27.4	 																																		
060514	0920	3.0	0.4	2.8	0.4	1.2	0.8	142.9	156.8	27.3	 																																		
060514	0930	2.6	0.4	2.4	0.4	0.7	0.6	146.8	158.9	27.2	 																																		
060514	0940	2.5	0.3	2.3	0.3	0.4	0.1	135.1	142.2	27.3	 																																		
060514	0950	1.9	0.4	1.8	0.4	0.3	0.0	140.4	151.4	27.5	 																																		
060514	1000	1.5	0.8	1.4	0.8	0.3	0.1	153.2	175.3	27.5	 																																		
060514	1010	1.2	0.6	1.2	0.6	0.3	0.0	163.2	176.3	27.7	 																																		
060514	1020	1.5	0.4	1.2	0.6	0.3	0.0	198.2	189.7	27.6	 																																		
060514	1030	0.5	0.3	0.7	0.5	0.3	0.0	191.8	188.9	27.6	 																																		
060514	1040	1.3	0.6	1.2	0.7	0.3	0.0	185.8	184.4	27.8	 																																		
060514	1050	1.5	0.4	1.5	0.4	0.3	0.0	168.7	181.7	27.7	 																																		
060514	1100	1.6	0.3	1.5	0.4	0.3	0.0	168.3	173.3	27.9	 																																		
060514	1110	1.6	0.4	1.6	0.5	0.3	0.0	157.2	158.7	28.0	 																																		
060514	1120	1.4	0.4	1.3	0.6	0.3	0.0	141.8	161.7	28.1	 																																		
060514	1130	0.9	0.5	0.9	0.5	0.3	0.0	137.5	161.6	28.1	 																																		
060514	1140	1.0	0.5	0.7	0.5	0.3	0.0	137.5	161.6	28.2	 																																		
060514	1150	1.4	0.3	1.3	0.4	0.3	0.0	155.4	162.8	28.1	 																																		
060514	1200	1.3	0.5	1.1	0.5	0.3	0.0	162.5	164.0	28.0	 																																		
060514	1210	0.7	0.5	0.5	0.4	0.3	0.0	162.8	164.0	28.1	 																																		
060514	1220	1.0	0.5	0.9	0.5	0.3	0.0	162.8	164.0	28.1	 																																		
060514	1230	0.9	0.5	0.9	0.5	0.3	0.0	162.2	164.0	28.2	 																																		
060514	1240	1.9	0.5	1.7	0.7	0.4	0.3	200.2	194.0	28.1	 																																		
060514	1250	1.2	0.5	1.1	0.6	0.3	0.0	211.9	217.2	27.8	 																																		
060514	1300	1.6	0.3	1.4	0.4	0.3	0.0	207.4	218.5	27.7	 																																		
060514	1310	2.2	0.3	2.1	0.4	0.6	0.4	200.4	213.8	27.8	 																																		
060514	1320	2.2	0.3	2.2	0.4	0.6	0.5	194.2	202.2	27.7	 																																		
060514	1330	1.5	0.4	1.2	0.6	0.3	0.1	192.4	203.2	27.9	 																																		
060514	1340	1.7	0.4	1.6	0.5	0.3	0.0	193.6	198.2	28.0	 																																		
060514	1350	1.9	0.3	1.8	0.3	0.4	0.2	191.2	194.7	28.1	 																																		
060514	1400	1.8	0.6	1.5	0.7	0.5	0.4	208.4	217.9	28.5	 																																		
060514	1410	2.2	0.4	2.0	0.6	0.5	0.4	210.2	220.7	28.5	 																																		
060514	1420	2.5	0.4	2.3	0.6	0.5	0.4	212.6	218.8	28.4	 																																		
060514	1430	2.0	0.3	1.6	0.4	0.4	0.1	226.5	238.6	28.5	 																																		
060514	1440	1.8	0.3	1.9	0.3	0.4	0.2	230.6	238.5	28.3	 																																		
060514	1450	1.7	0.6	1.4	0.6	0.3	0.0	211.8	223.2	28.1	 																																		
060514	1500	0.3	0.1	0.3	0.0	0.3	0.0	206.6	221.5	28.1	 																																		
060514	1510	0.3	0.0	0.3	0.0	0.3	0.0	206.6	221.5	28.1	 																																		
060514	1520	0.3	0.0	0.3	0.0	0.3	0.0	206.6	221.5	28.0	 																																		
060514	1530	1.3	0.6	1.2	0.5	0.3	0.0	217.8	221.8	27.8	 																																		
060514	1540	1.1	0.7	1.0	0.6	0.3	0.0	239.6	236.0	27.7	 																																		
060514	1550	0.9	0.5	0.8	0.5	0.3	0.0	239.7	236.0	27.6	 																																		
060514	1600	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.6	 																																		
060514	1610	0.5	0.3	0.4	0.3	0.3	0.0	239.6	236.0	27.6	 																																		
060514	1620	0.5	0.3	0.5	0.3	0.3	0.0	239.7	236.0	27.5	 																																		
060514	1630	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.5	 																																		
060514	1640	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.5	 																																		
060514	1650	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.4	 																																		
060514	1700	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.3	 																																		
060514	1710	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.3	 																																		
060514	1720	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1730	0.6	0.4	0.4	0.3	0.3	0.0	239.7	236.0	27.3	 																																		
060514	1740	0.3	0.0	0.3	0.0	0.3	0.0	239.7	236.0	27.2	 																																		
060514	1750	0.3	0.0	0.3	0.0	0.3	0.0	239.7	236.0	27.2	 																																		
060514	1800	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1810	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1820	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1830	0.3	0.0	0.3	0.0	0.3	0.0	239.7	236.0	27.2	 																																		
060514	1840	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1850	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1900	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.2	 																																		
060514	1910	0.3	0.0	0.3	0.0	0.3	0.0	239.6	236.0	27.1	 																																		
060514	1920	0.7	0.5	0.7	0.5	0.3	0.0	264.9	236.0	27.2	 																																		
060514	1930	1.4	0.2	1.1	0.6	0.3	0.0	355.2	236.0	27.1	 																																		
060514	1940	1.3	0.2	0.6	0.4	0.3	0.0	4.3	236.0	27.1	 																																		
060514	1950	1.4	0.2	1.0	0.4	0.3	0.0	5.1	236.0	27.0	 																																		
060514	2000	1.4	0.3	1.0	0.4	0.3	0.0	14.9	236.0	27.0	 																																		
060514	2010	1.5	0.2	1.0	0.5	0.3	0.0	15.6	236.0	27.0	 																																		
060514	2020	0.9	0.5	0.4	0.2	0.3	0.0	15.7	236.0	27.0	 																																		
060514	2030	0.8	0.5	0.4	0.3	0.3	0.0	15.7	236.0	26.9	 																																		
060514	2040	0.3	0.1	0.3	0.0	0.3	0.0	15.7	236.0	26.9	 																																		
060514	2050	0.3	0.1	0.3	0.0	0.3	0.0	15.7	236.0	26.8	 																																		
060514	2100	0.8	0.5	0.4	0.3	0.3	0.0	15.7	236.0	26.8	 																																		
060514	2110	1.7	0.2	1.4	0.3	0.3	0.0	16.2	235.8	26.8	 																																		
060514	2120	2.0	0.2	1.5	0.3	0.3	0.0	17.2	235.5	26.8	 																																		
060514	2130	1.5	0.3	0.8	0.5	0.3	0.0	17.3	235.9	26.8	 																																		
060514	2140	0.6	0.4	0.3	0.2	0.3	0.0	17.3	236.0	26.7	 																																		
060514	2150	1.4	0.3	0.6	0.4	0.3	0.0	17.3	236.0	26.8	 																																		
060514	2200	1.5	0.2	1.1	0.5	0.3	0.0	17.3	233.6	26.7	 																																		
060514	2210	1.6	0.2	1.4	0.4	0.3	0.1	17.3	165.6	26.7	 																																		
060514	2220	1.6	0.2	1.4	0.3	0.3	0.0	17.6	165.5	26.7	 																																		
060514	2230	1.8	0.4	1.7	0.4	0.3	0.1	43.9	165.4	26.6	 																																		
060514	2240	2.0	0.4	1.6	0.5	0.4	0.2	45.1	85.0	26.6	 																																		
060514	2250	0.9	0.6	0.8	0.5	0.3	0.0	43.5	58.7	26.5	 																																		
060514	2300	0.9	0.5	0.4	0.3	0.3	0.0	43.6	58.7	26.5	 																																		
060514	2310	1.0	0.7	0.9	0.6	0.3	0.0	43.3	58.7	26.5	 																																		
060514	2320	1.9	0.2	1.9	0.3	0.4	0.2	27.6	58.4	26.5	 																																		
060514	2330	2.1	0.3	1.7	0.4	0.3	0.1	8.0	57.8	26.5	 																																		
060514	2340	1.8	0.3	1.2	0.5	0.3	0.0	4.4	57.7	26.4	 																																		
060514	2350	1.7	0.5	1.3	0.4	0.3	0.0	359.9	57.7	26.4	 																																		
060614	0000	0.3	0.1	0.3	0.0	0.3	0.0	359.9	57.8	26.4	 																																		
060614	0010	0.7	0.5	0.8	0.5	0.3	0.0	0.1	57.8	26.4	 																																		
060614	0020	1.0	0.5	1.2	0.5	0.3	0.0	14.9	57.8	26.4	 																																		
060614	0030	0.4	0.3	0.5	0.4	0.3	0.0	15.0	57.8	26.4	 																																		
060614	0040	1.1	0.4	1.2	0.4	0.3	0.0	10.0	57.8	26.3	 																																		
060614	0050	1.0	0.4	0.8	0.4	0.3	0.0	1.2	57.8	26.3	 																																		
060614	0100	0.8	0.4	1.3	0.2	0.3	0.0	1.3	57.8	26.2	 																																		
060614	0110	1.4	0.7	1.9	0.3	0.4	0.2	1.6	57.8	26.1	 																																		
060614	0120	1.0	0.7	1.1	0.7	0.4	0.1	2.1	58.2	26.1	 																																		
060614	0130	0.5	0.3	0.7	0.5	0.3	0.0	2.2	60.6	26.0	 																																		
060614	0140	0.3	0.1	0.5	0.3	0.3	0.0	2.2	62.3	26.0	 																																		
060614	0150	0.3	0.1	0.3	0.1	0.3	0.0	2.2	62.4	26.0	 																																		
060614	0200	0.3	0.0	0.3	0.0	0.3	0.0	2.2	62.4	25.9	 																																		
060614	0210	0.3	0.0	0.3	0.0	0.3	0.0	2.1	62.4	25.8	 																																		
060614	0220	0.3	0.0	0.4	0.2	0.3	0.0	2.2	62.4	25.8	 																																		
060614	0230	0.5	0.4	1.4	0.3	0.3	0.0	2.2	62.1	25.8	 																																		
060614	0240	0.6	0.4	1.1	0.4	0.3	0.0	2.2	62.1	25.8	 																																		
060614	0250	0.3	0.1	0.8	0.4	0.3	0.0	2.2	62.1	25.8	 																																		
060614	0300	0.3	0.1	0.5	0.3	0.3	0.0	2.2	62.1	25.8	 																																		
060614	0310	0.4	0.2	0.5	0.3	0.3	0.0	2.2	62.1	25.8	 																																		
060614	0320	0.3	0.0	0.3	0.1	0.3	0.0	2.2	62.1	25.9	 																																		
060614	0330	0.3	0.1	0.6	0.4	0.3	0.0	2.1	61.3	26.1	 																																		
060614	0340	1.0	0.4	1.3	0.3	0.3	0.0	2.0	58.6	26.1	 																																		
060614	0350	2.0	0.3	1.9	0.3	0.6	0.4	26.8	58.6	26.1	 																																		
060614	0400	2.1	0.3	1.7	0.4	0.5	0.4	42.0	58.5	26.2	 																																		
060614	0410	1.6	0.3	1.7	0.4	0.7	0.5	45.8	60.2	26.3	 																																		
060614	0420	1.6	0.5	1.7	0.4	0.7	0.4	47.4	58.7	26.4	 																																		
060614	0430	1.4	0.4	1.6	0.3	0.4	0.2	43.9	58.5	26.6	 																																		
060614	0440	1.4	0.4	1.7	0.3	0.5	0.3	36.0	58.3	26.7	 																																		
060614	0450	1.4	0.4	1.7	0.4	0.5	0.3	38.7	58.4	26.8	 																																		
060614	0500	1.4	0.5	1.7	0.3	0.6	0.4	39.4	58.9	26.8	 																																		
060614	0510	0.7	0.5	1.0	0.5	0.4	0.2	39.0	58.8	27.0	 																																		
060614	0520	0.7	0.5	1.1	0.5	0.3	0.0	39.1	58.8	27.3	 																																		
060614	0530	0.4	0.2	0.8	0.5	0.3	0.0	39.4	59.1	27.6	 																																		
060614	0540	0.3	0.1	0.5	0.3	0.3	0.0	39.8	62.7	28.2	 																																		
060614	0550	0.4	0.3	0.4	0.3	0.3	0.0	39.8	63.0	29.1	 																																		
060614	0600	1.0	0.6	1.3	0.5	0.6	0.4	79.5	88.5	29.0	 																																		
060614	0610	1.6	0.7	1.7	0.6	0.7	0.6	115.9	123.7	28.9	 																																		
060614	0620	1.9	0.3	2.0	0.4	1.0	0.7	136.6	146.5	28.7	 																																		
060614	0630	2.5	0.4	2.6	0.5	1.0	0.7	129.5	138.2	28.8	 																																		
060614	0640	1.9	0.4	1.8	0.4	0.6	0.5	131.8	150.8	28.7	 																																		
060614	0650	1.9	0.5	2.0	0.4	0.8	0.6	123.0	130.5	28.8	 																																		
060614	0700	2.1	0.6	2.0	0.5	1.0	0.7	123.0	133.6	28.8	 																																		
060614	0710	1.9	0.4	1.7	0.5	0.6	0.5	112.2	127.0	29.1	 																																		
060614	0720	2.0	0.3	2.2	0.4	1.1	0.6	133.9	153.8	29.1	 																																		
060614	0730	1.5	0.6	1.8	0.6	0.7	0.5	146.0	158.3	29.1	 																																		
060614	0740	2.6	0.7	2.5	0.7	1.3	0.8	169.3	180.4	29.3	 																																		
060614	0750	2.7	0.7	2.6	0.7	1.0	0.8	186.3	191.9	29.1	 																																		
060614	0800	4.0	0.6	3.8	0.7	2.6	0.8	184.6	192.3	29.2	 																																		
060614	0810	5.6	0.5	5.1	0.6	3.6	0.8	182.5	189.9	28.3	 																																		
060614	0820	4.7	0.5	4.3	0.6	2.9	0.8	180.3	187.2	27.5	 																																		
060614	0830	4.2	0.7	3.7	0.6	2.5	0.9	188.2	194.6	27.2	 																																		
060614	0840	4.7	0.6	4.4	0.7	2.7	1.1	193.2	202.0	26.8	 																																		
060614	0850	3.6	0.6	3.5	0.7	2.0	0.8	183.0	194.3	26.5	 																																		
060614	0900	2.6	0.5	2.4	0.6	0.9	0.8	170.4	183.7	26.5	 																																		
060614	0910	2.6	0.4	2.6	0.4	0.6	0.4	172.5	178.1	26.7	 																																		
060614	0920	3.2	0.3	2.9	0.5	1.0	0.8	171.7	179.5	26.9	 																																		
060614	0930	2.5	0.4	2.4	0.5	0.8	0.6	173.0	179.5	27.1	 																																		
060614	0940	2.4	0.6	2.2	0.5	0.5	0.4	188.2	201.1	27.5	 																																		
060614	0950	2.3	0.7	2.3	0.6	0.5	0.4	210.3	215.8	27.8	 																																		
060614	1000	2.7	0.4	2.7	0.5	1.8	0.8	247.0	252.9	28.1	 																																		
060614	1010	3.1	0.5	3.1	0.5	2.1	0.8	247.3	259.1	28.2	 																																		
060614	1020	2.9	0.5	2.7	0.8	1.6	1.1	233.3	243.8	28.7	 																																		
060614	1030	2.9	0.6	3.0	0.6	2.1	1.0	231.7	246.0	28.8	 																																		
060614	1040	3.4	0.7	3.3	0.7	2.2	1.0	236.2	245.6	29.1	 																																		
060614	1050	3.5	0.6	3.4	0.7	2.3	1.2	233.5	244.3	29.3	 																																		
060614	1100	4.0	0.7	3.6	0.9	2.3	1.2	227.5	240.6	29.4	 																																		
060614	1110	3.7	0.9	3.7	0.8	2.4	1.2	238.3	250.6	29.5	 																																		
060614	1120	3.6	0.6	3.4	0.6	2.3	1.0	236.8	247.0	29.6	 																																		
060614	1130	3.4	0.6	3.4	0.5	2.6	0.7	251.7	262.0	29.7	 																																		
060614	1140	3.5	0.5	3.5	0.6	2.6	0.9	257.6	267.3	29.7	 																																		
060614	1150	3.5	0.6	3.6	0.6	2.7	0.7	258.5	269.5	29.9	 																																		
060614	1200	3.6	0.5	3.7	0.7	3.0	0.9	240.1	253.7	29.9	 																																		
060614	1210	3.0	0.6	2.9	0.6	1.8	1.1	233.8	243.9	30.0	 																																		
060614	1220	3.0	0.4	3.0	0.4	2.0	0.8	241.1	252.5	30.1	 																																		
060614	1230	1.7	0.8	1.6	0.7	0.6	0.6	234.6	260.6	30.0	 																																		
060614	1240	2.3	0.6	2.3	0.7	1.1	0.8	248.1	259.5	30.2	 																																		
060614	1250	2.7	0.4	2.7	0.4	1.5	0.8	242.0	256.9	30.3	 																																		
060614	1300	2.6	0.6	2.5	0.6	1.1	0.8	231.9	245.6	30.4	 																																		
060614	1310	2.5	0.4	2.5	0.4	1.2	0.8	237.7	247.7	30.3	 																																		
060614	1320	2.3	0.4	2.4	0.4	1.1	0.9	248.3	253.2	30.5	 																																		
060614	1330	2.7	0.4	2.7	0.4	1.6	0.7	259.8	270.4	30.7	 																																		
060614	1340	2.5	0.6	2.5	0.5	1.3	0.8	254.3	263.0	30.6	 																																		
060614	1350	3.3	0.7	3.3	0.8	2.3	1.1	251.3	259.9	30.8	 																																		
060614	1400	3.7	0.5	3.4	0.6	2.1	1.0	249.6	258.3	30.9	 																																		
060614	1410	4.0	0.4	3.9	0.4	3.3	0.6	264.2	272.3	30.7	 																																		
060614	1420	3.9	0.4	3.9	0.5	3.0	0.6	271.3	281.6	30.6	 																																		
060614	1430	3.2	0.5	3.3	0.5	2.2	0.9	277.8	286.8	30.6	 																																		
060614	1440	2.5	0.3	2.6	0.3	1.1	0.7	283.7	291.3	30.5	 																																		
060614	1450	2.8	0.4	2.8	0.4	1.4	0.8	284.1	299.2	30.5	 																																		
060614	1500	2.4	0.4	2.4	0.4	0.8	0.6	270.6	295.1	30.4	 																																		
060614	1510	2.7	0.3	2.6	0.4	0.8	0.6	283.3	292.3	30.3	 																																		
060614	1520	2.6	0.3	2.6	0.3	1.0	0.6	282.8	293.5	30.2	 																																		
060614	1530	2.1	0.3	2.1	0.3	0.5	0.4	270.5	293.1	30.1	 																																		
060614	1540	1.5	0.4	1.5	0.4	0.3	0.0	256.7	293.0	29.9	 																																		
060614	1550	1.0	0.5	1.1	0.5	0.3	0.0	252.8	293.0	29.7	 																																		
060614	1600	1.6	0.3	1.8	0.2	0.3	0.0	253.0	292.9	29.5	 																																		
060614	1610	2.1	0.4	2.1	0.4	0.5	0.3	258.8	286.9	29.6	 																																		
060614	1620	1.3	0.6	1.6	0.4	0.3	0.0	267.1	273.8	29.7	 																																		
060614	1630	1.3	0.5	1.6	0.3	0.3	0.0	253.6	273.6	29.5	 																																		
060614	1640	0.5	0.3	0.7	0.4	0.3	0.0	253.5	273.5	29.4	 																																		
060614	1650	0.8	0.5	0.9	0.5	0.3	0.0	253.5	273.5	29.2	 																																		
060614	1700	0.5	0.3	0.9	0.4	0.3	0.0	253.5	273.4	29.1	 																																		
060614	1710	1.2	0.4	1.4	0.2	0.3	0.0	253.4	273.5	29.1	 																																		
060614	1720	1.5	0.2	1.6	0.2	0.3	0.0	247.4	273.4	29.0	 																																		
060614	1730	1.3	0.2	1.3	0.2	0.3	0.0	244.8	273.4	28.9	 																																		
060614	1740	1.2	0.3	1.3	0.2	0.3	0.0	244.9	273.4	29.0	 																																		
060614	1750	0.4	0.2	0.5	0.4	0.3	0.0	244.9	273.4	29.0	 																																		
060614	1800	0.3	0.0	0.4	0.2	0.3	0.0	244.9	273.4	29.0	 																																		
060614	1810	0.3	0.1	0.5	0.4	0.3	0.0	244.8	273.4	28.9	 																																		
060614	1820	0.5	0.4	0.6	0.5	0.3	0.0	244.6	273.4	28.8	 																																		
060614	1830	0.3	0.0	0.3	0.0	0.3	0.0	244.6	273.4	28.7	 																																		
060614	1840	0.3	0.0	0.3	0.0	0.3	0.0	244.6	273.4	28.5	 																																		
