Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
030913	1920	5.6	0.2	4.0	0.2	1.2	0.5	221.8	225.2	25.1
030913	1930	5.7	0.3	4.0	0.4	0.8	0.6	221.2	223.4	25.0
030913	1940	5.4	0.2	3.6	0.3	0.5	0.3	223.0	226.6	24.9
030913	1950	5.5	0.2	3.7	0.3	0.5	0.3	226.3	230.6	24.6
030913	2000	5.7	0.2	3.7	0.2	0.7	0.4	225.1	228.9	24.4
030913	2010	4.9	0.5	3.4	0.2	1.5	0.5	211.5	211.5	24.1
030913	2020	5.5	0.4	3.7	0.3	1.4	0.4	215.6	215.5	23.8
030913	2030	5.4	0.2	3.6	0.2	1.4	0.4	214.5	213.6	23.5
030913	2040	5.2	0.2	3.7	0.2	1.8	0.3	212.6	210.9	23.2
030913	2050	5.2	0.2	3.3	0.4	0.7	0.5	212.9	216.7	23.0
030913	2100	4.9	0.2	2.7	0.3	0.3	0.0	215.4	208.7	22.6
030913	2110	4.9	0.2	3.1	0.4	0.4	0.1	217.0	212.0	22.0
030913	2120	5.2	0.2	3.8	0.3	0.8	0.5	221.8	215.8	22.2
030913	2130	5.1	0.2	3.9	0.3	0.7	0.5	218.4	216.4	22.5
030913	2140	5.3	0.2	3.7	0.3	0.3	0.0	222.0	221.4	22.0
030913	2150	5.1	0.2	3.2	0.3	0.3	0.0	222.0	222.0	21.6
030913	2200	4.9	0.2	2.7	0.3	0.3	0.0	217.4	218.9	21.2
030913	2210	5.0	0.2	3.2	0.3	0.3	0.0	221.5	219.2	21.1
030913	2220	5.0	0.3	3.1	0.4	0.4	0.1	219.8	220.8	21.5
030913	2230	4.6	0.2	2.4	0.3	0.3	0.0	211.6	220.8	20.9
030913	2240	3.9	0.3	1.6	0.3	0.3	0.0	209.2	220.8	20.4
030913	2250	3.3	0.4	1.2	0.4	0.3	0.0	214.9	220.9	20.2
030913	2300	3.7	0.4	1.5	0.3	0.3	0.0	217.0	221.2	20.0
030913	2310	3.5	0.3	1.7	0.2	0.6	0.4	219.5	221.3	19.7
030913	2320	2.6	0.4	1.4	0.2	0.5	0.3	232.0	221.4	19.5
030913	2330	2.5	0.4	1.8	0.2	0.8	0.4	241.0	221.4	19.2
030913	2340	3.0	0.2	2.0	0.2	0.7	0.5	242.1	221.4	19.3
030913	2350	3.0	0.3	1.8	0.2	0.3	0.0	231.9	221.4	19.1
031013	0000	1.6	0.5	1.2	0.3	0.8	0.5	229.9	221.4	19.1
031013	0010	1.7	0.5	0.8	0.4	0.4	0.2	230.0	221.4	19.2
031013	0020	2.2	0.2	0.6	0.4	0.3	0.0	229.4	221.4	19.0
031013	0030	2.2	0.2	0.3	0.0	0.3	0.0	228.9	221.4	19.1
031013	0040	2.0	0.2	0.3	0.0	0.3	0.0	228.9	221.4	19.2
031013	0050	1.7	0.4	0.3	0.0	0.3	0.0	228.9	221.3	19.2
031013	0100	1.5	0.3	0.3	0.0	0.3	0.0	228.9	221.3	18.9
031013	0110	0.4	0.2	0.3	0.1	0.3	0.0	229.0	221.3	18.6
031013	0120	1.6	0.3	0.3	0.0	0.3	0.0	228.9	221.3	18.6
031013	0130	2.3	0.2	0.9	0.6	0.3	0.0	227.4	221.3	19.0
031013	0140	2.1	0.3	0.9	0.5	0.3	0.0	213.8	220.8	19.3
031013	0150	1.2	0.2	0.3	0.0	0.3	0.0	213.8	220.8	18.5
031013	0200	2.2	0.6	1.3	0.7	0.7	0.4	211.0	217.4	18.3
031013	0210	3.1	0.2	2.4	0.2	1.3	0.4	208.0	176.9	18.6
031013	0220	3.0	0.2	2.1	0.2	0.8	0.4	207.3	175.6	18.8
031013	0230	3.1	0.2	2.3	0.2	0.4	0.2	207.3	176.9	18.7
031013	0240	2.9	0.2	2.1	0.2	0.3	0.0	207.3	180.1	18.6
031013	0250	3.1	0.2	2.1	0.2	0.3	0.0	207.3	182.0	18.4
031013	0300	3.1	0.2	2.2	0.2	0.3	0.0	207.3	182.0	18.0
031013	0310	2.7	0.3	1.6	0.3	0.3	0.0	207.4	181.0	17.7
031013	0320	2.2	0.3	1.4	0.2	0.3	0.0	207.4	180.9	17.6
